Ex_row,Sample#,Reference,Volcanic Zone,Volcanic Zone specific,Volcanic System,Volcanic Sys,Location/Volcano/phase,Eruption,Systems,Comparison,Age yrs BP (Ref 1950),age error,Eruption type,Latitiude,Longitude,Type,Type Simplified,TS,Composition,SiO2,TiO2,Al2O3,Cr2O3,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,SrO,BaO,H2O,sum,Pressure_min,Probability
ExRow_614,IC142,Hardarson1997,HVZ,HVZ,Hofsjokull,Hofsjokull,0,East_of_IC141,Hofsjokull,Hofsjokull,0,0,0,65.02,-18.8,Lava,whole-rock,2,0,48.77,1.1,16.35,0,9.85,0,0.17,9.21,12.14,2.19,0.12,0.09,0,0,0,99.99,9.432846681,0.989455641
ExRow_616,IC146,Hardarson1997,HVZ,HVZ,Tungnafellsjokull,Tungnafellsjokull,0,Kistualda,Tungnafellsjokull,Tungnafellsjokull,0,0,0,64.55,-18.41,Lava,whole-rock,2,0,49.5,1.45,14.15,0,13.11,0,0.23,7.51,11.33,2.56,0.08,0.09,0,0,0,100.01,4.968880238,0.873162669
ExRow_617,IC147,Hardarson1997,HVZ,HVZ,Tungnafellsjokull,Tungnafellsjokull,0,Kistualda,Tungnafellsjokull,Tungnafellsjokull,0,0,0,64.55,-18.41,Lava,whole-rock,2,0,49.56,1.47,14.18,0,13.4,0,0.22,7.33,11.15,2.49,0.11,0.1,0,0,0,100.01,5.04327672,0.972426068
ExRow_619,IC154,Hardarson1997,NVZ,SNVZ,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vonarskard,Valafell,Bardarbunga-Veidivotn,Bardarbunga-Bardarbunga-Veidivotn,0,0,0,64.73,-17.66,Lava,whole-rock,2,0,50.13,1.16,15.82,0,10.27,0,0.18,8.67,11,2.41,0.22,0.14,0,0,0,100,8.253710917,0.953989224
ExRow_626,IC169,Hardarson1997,NVZ,SNVZ,Askja,Askja,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,0,0,0,65.11,-16.36,Lava,whole-rock,2,0,49.31,1.08,16.16,0,9.54,0,0.16,9.2,12.16,2.08,0.2,0.1,0,0,0,99.99,8.412844181,0.983395242
ExRow_630,IC173,Hardarson1997,NVZ,SNVZ,Askja,Askja,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,0,0,0,65.11,-16.36,Lava,whole-rock,2,0,49.17,1.1,16.31,0,9.8,0,0.17,8.85,12.21,2.09,0.21,0.1,0,0,0,100.01,8.109174346,0.902814331
ExRow_634,IC177,Hardarson1997,NVZ,SNVZ,Askja,Askja,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,0,0,0,65.11,-16.36,Lava,whole-rock,2,0,49.16,1.07,16.37,0,9.6,0,0.16,9.09,12.14,2.11,0.21,0.1,0,0,0,100.01,8.692410978,0.989093721
ExRow_651,IC205,Hardarson1997,HVZ,HVZ,Tungnafellsjokull,Tungnafellsjokull,0,Sprengisandur,Tungnafellsjokull,Tungnafellsjokull,0,0,0,64.85,-18.12,Lava,whole-rock,2,0,49.03,1.14,15.28,0,10.72,0,0.19,8.74,12.71,2.08,0.05,0.08,0,0,0,100.02,6.330143812,0.987101064
ExRow_657,KK31,Hemond1993,NVZ,NNVZ,Krafla,Krafla,Krafla,Hrafntinnuhryggur,Krafla,Krafla,0,0,0,65.72,-16.73,Lava,whole-rock,2,0,48.94,0.79,15.96,0,9.79,0,0.17,9.55,13.22,1.42,0.08,0.07,0,0,0,99.99,8.108280105,0.995213335
ExRow_661,H23,Kokfelt2006,NVZ,SNVZ,Askja,Askja,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,Herdubreidartogl,0,0,0,65.07,-16.4,Lava,whole-rock,2,0,49.96,1.72,14.03,0,12.27,0,0.2,7.1,11.98,2.28,0.28,0.17,0,0,0,99.99,1.906312267,0.881056274
ExRow_662,H125,Kokfelt2006,NVZ,NNVZ,Theistareykir,Theistareykir,Ketilfjall,Ketilfjall,Theistareykir,Theistareykir,0,0,0,65.89,-16.93,Lava,whole-rock,2,0,50.11,0.94,15.35,0,11.01,0,0.2,8.49,12.01,1.67,0.13,0.09,0,0,0,100,6.541706002,0.862509101
ExRow_671,SK82-01B,Kurz1985,WVZ,WVZ,Prestahnjukur,Prestahnjukur,0,West_Jarlhettur,Prestahnjukur,Prestahnjukur,0,0,0,64.46,-20.25,Glass,glass,1,0,48.036,1.905,14.629,0,12.485,0,0.289,7.728,12.365,2.323,0.07,0.17,0,0,0,100,5.327157049,0.98010578
ExRow_672,EZ25B,Kurz1985,NVZ,SNVZ,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,0,Innsta_Blakafell,Bardarbunga-Veidivotn,Bardarbunga-Bardarbunga-Veidivotn,0,0,0,64.68,-17.68,Glass,glass,1,0,49.604,1.182,14.502,0,10.135,0,0.21,8.483,13.751,2.023,0.11,0,0,0,0,100,2.150705128,0.986702234
ExRow_673,EZ20,Kurz1985,NVZ,SNVZ,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,0,Tindafell,Bardarbunga-Veidivotn,Bardarbunga-Bardarbunga-Veidivotn,0,0,0,64.73,-17.65,Glass,glass,1,0,49.839,1.095,14.871,0,9.425,0,0.191,8.451,13.967,1.909,0.09,0.161,0,0,0,100,1.845996002,0.813759286
ExRow_675,EZ-210,Kurz1985,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,0,Faxasund,Bardarbunga-Veidivotn,Bardarbunga-Bardarbunga-Veidivotn,0,0,0,64.03,-18.96,Glass,glass,1,0,49.68,1.73,14.023,0,11.382,0,0.19,7.742,12.663,2.2,0.19,0.2,0,0,0,100,1.948611143,0.994192168
ExRow_676,HE-35,Kurz1985,EVZ,EVZ-I,Torfajokull,Torfajokull,0,Saudleysur,Torfajokull,Torfajokull,0,0,0,64.07,-19.35,Glass,glass,1,0,47.273,4.265,12.925,0,14.719,0,0.292,5.656,10.929,2.934,0.524,0.484,0,0,0,100,1.058338212,0.977057192
ExRow_679,l9301,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Einbui,Theistareykir,Theistareykir,0,0,0,65.83,-16.87,Lava,whole-rock,2,0,49.91,0.76,15.99,0,9.74,0,0.18,9.34,11.95,1.92,0.14,0.07,0,0,0,100,8.63027206,0.949581491
ExRow_680,l9302,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Einbui,Theistareykir,Theistareykir,0,0,0,65.83,-16.87,Lava,whole-rock,2,0,49.63,0.71,16.23,0,9.37,0,0.17,9.6,12.19,1.92,0.12,0.07,0,0,0,100.01,9.173792161,0.927800714
ExRow_681,l9303,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Einbui,Theistareykir,Theistareykir,0,0,0,65.83,-16.87,Lava,whole-rock,2,0,50.07,0.8,15.76,0,9.85,0,0.18,8.96,12.3,1.87,0.14,0.07,0,0,0,100,6.949486379,0.983772076
ExRow_686,l9319,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Baejarfjall,Theistareykir,Theistareykir,0,0,0,65.86,-16.92,Lava,whole-rock,2,0,48.97,1.71,14.93,0,11.78,0,0.2,8.01,11.77,2.19,0.26,0.18,0,0,0,100,6.00394113,0.992684246
ExRow_687,l9320,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Baejarfjall,Theistareykir,Theistareykir,0,0,0,65.86,-16.93,Lava,whole-rock,2,0,48.78,1.47,15.76,0,10.89,0,0.19,8.79,11.71,2.03,0.22,0.16,0,0,0,100,8.778992032,0.978205627
ExRow_697,KK151,Maclennan2001,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.76,-16.93,Lava,whole-rock,2,0,47.66,2.11,15.08,0,12.02,0,0.2,8.38,12.25,1.9,0.17,0.21,0,0,0,99.98,7.59390452,0.989505635
ExRow_698,KK151r,Maclennan2001,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.76,-16.93,Lava,whole-rock,2,0,47.66,2.11,15.08,0,12.02,0,0.2,8.38,12.25,1.9,0.17,0.21,0,0,0,99.98,7.59390452,0.989505635
ExRow_700,l94100,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Thrihyrningur,Theistareykir,Theistareykir,0,0,0,65.84,-16.83,Lava,whole-rock,2,0,50.08,2.23,13.69,0,12.93,0,0.22,6.84,10.95,2.38,0.38,0.29,0,0,0,99.99,2.539835894,0.995275011
ExRow_701,l9420A,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Thrihyrningur,Theistareykir,Theistareykir,0,0,0,65.84,-16.83,Lava,whole-rock,2,0,50.04,1.92,14.15,0,12.11,0,0.22,7.34,11.39,2.28,0.33,0.22,0,0,0,100,3.291654584,0.995308061
ExRow_702,l9421,Maclennan2001,NVZ,NNVZ,Theistareykir,Theistareykir,Theistareykir,Thrihyrningur,Theistareykir,Theistareykir,0,0,0,65.84,-16.83,Lava,whole-rock,2,0,50.8,1.86,14.44,0,11.95,0,0.22,7.53,10.65,2.03,0.3,0.22,0,0,0,100,4.900185956,0.95822374
ExRow_714,HB08,Maclennan2001,NVZ,SNVZ,Askja,Askja,Askja,Herdubreid,Askja,Askja,0,0,0,65.16,-16.35,Lava,whole-rock,2,0,48.3,1.94,15.22,0,11.44,0,0.19,7.95,12.09,2.36,0.29,0.22,0,0,0,100,6.037282221,0.984144976
ExRow_715,HB09,Maclennan2001,NVZ,SNVZ,Askja,Askja,Askja,Herdubreid,Askja,Askja,0,0,0,65.16,-16.36,Lava,whole-rock,2,0,48.76,1.51,15.15,0,10.91,0,0.19,8.13,12.72,2.33,0.18,0.13,0,0,0,100,4.872713371,0.975558382
ExRow_716,HB10,Maclennan2001,NVZ,SNVZ,Askja,Askja,Askja,Herdubreid,Askja,Askja,0,0,0,65.16,-16.36,Lava,whole-rock,2,0,49,1.54,14.92,0,10.93,0,0.19,7.97,12.9,2.23,0.19,0.13,0,0,0,100,3.722193799,0.908490935
ExRow_718,HB12,Maclennan2001,NVZ,SNVZ,Askja,Askja,Askja,Herdubreid,Askja,Askja,0,0,0,65.16,-16.36,Lava,whole-rock,2,0,48.84,1.47,15.31,0,10.77,0,0.19,8.13,12.78,2.2,0.18,0.12,0,0,0,100,4.914869475,0.847907884
ExRow_719,HB13,Maclennan2001,NVZ,SNVZ,Askja,Askja,Askja,Herdubreid,Askja,Askja,0,0,0,65.16,-16.36,Lava,whole-rock,2,0,48.44,1.5,15.09,0,10.93,0,0.19,8.29,13.08,2.17,0.19,0.12,0,0,0,100,4.900658915,0.994810335
ExRow_726,HB20,Maclennan2001,NVZ,SNVZ,Askja,Askja,Askja,Herdubreid,Askja,Askja,0,0,0,65.18,-16.38,Lava,whole-rock,2,0,49.1,1.54,14.67,0,11.13,0,0.19,8.14,12.81,2.1,0.18,0.13,0,0,0,100,3.926397672,0.996570217
ExRow_739,GAE02,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.74953333,-16.9268,Pillow,whole-rock,2,0,47.846,1.943,15.431,0,11.362,0,0.198,8.797,12.078,1.94,0.188,0.216,0,0,0,100,8.740206837,0.909676705
ExRow_740,GAE03,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.74953333,-16.9268,Pillow,whole-rock,2,0,47.972,2.051,15.068,0,11.647,0,0.201,8.576,12.109,1.953,0.195,0.228,0,0,0,100,7.666492122,0.898987239
ExRow_741,GAE04,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.74873333,-16.91635,Pillow,whole-rock,2,0,47.816,1.939,15.573,0,11.353,0,0.197,8.757,12.064,1.9,0.184,0.216,0,0,0,100,8.946754877,0.979487308
ExRow_743,GAE06,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.74873333,-16.91635,Pillow,whole-rock,2,0,47.936,1.954,15.508,0,11.35,0,0.2,8.651,12.029,1.966,0.193,0.213,0,0,0,100,8.529855729,0.984837012
ExRow_744,GAE07,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.74888333,-16.9173,Pillow,whole-rock,2,0,47.795,1.807,15.894,0,11.047,0,0.187,9.078,11.91,1.895,0.179,0.206,0,0,0,100,10.23210805,0.928531751
ExRow_745,GAE08,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.74896667,-16.91815,Pillow,whole-rock,2,0,47.789,1.844,15.856,0,11.076,0,0.192,8.973,11.957,1.919,0.186,0.209,0,0,0,100,9.886816506,0.958542834
ExRow_748,GAE11,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.75018333,-16.9228,Pillow,whole-rock,2,0,48.082,2.182,14.742,0,12.002,0,0.206,8.229,12.137,1.969,0.208,0.243,0,0,0,100,6.445237181,0.961634794
ExRow_752,GAE15,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.78456667,-16.87616667,Lava,whole-rock,2,0,48.031,1.942,15.625,0,11.203,0,0.199,8.431,12.239,1.939,0.181,0.21,0,0,0,100,7.769685102,0.893313951
ExRow_753,GAE16,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.7854,-16.86673333,Lava,whole-rock,2,0,48.081,2.636,14.128,0,13.22,0,0.226,7.185,11.854,2.123,0.249,0.297,0,0,0,100,4.186359126,0.881887235
ExRow_757,GAE20,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.77233333,-16.84558333,Lava,whole-rock,2,0,47.844,1.91,15.453,0,11.252,0,0.189,8.965,12.074,1.935,0.172,0.205,0,0,0,100,9.076648346,0.819828112
ExRow_763,GAE26,Maclennan2004,NVZ,NNVZ,Krafla,Krafla,Krafla,Gaesafjoll,Krafla,Krafla,0,0,0,65.76706667,-16.90961667,Lava,whole-rock,2,0,47.901,1.971,15.655,0,11.316,0,0.188,8.331,12.234,2.012,0.174,0.217,0,0,0,100,7.766573373,0.856667051
ExRow_768,NAL_355_gl,Macpherson2005,NVZ,SNVZ,Kverkfjoll,Kverkfjoll,Upptyppingar,Upptyppingar,Kverkfjoll,Kverkfjoll,0,0,0,65.03,-16.23,Glass,glass,1,0,48.232,1.953,15.764,0,9.925,0,0.16,8.433,12.459,2.464,0.361,0.25,0,0,0,100,6.405447169,0.992100711
ExRow_769,NAL_356_gl,Macpherson2005,NVZ,SNVZ,Kverkfjoll,Kverkfjoll,Upptyppingar,Upptyppingar,Kverkfjoll,Kverkfjoll,0,0,0,65.03,-16.23,Glass,glass,1,0,48.903,2.236,13.68,0,11.332,0,0.143,7.32,13.374,2.348,0.429,0.235,0,0,0,100,-0.442388772,0.970981402
ExRow_771,KK141,Nicholson1991,NVZ,NNVZ,Krafla,Krafla,Krafla,Namafjall,Krafla,Krafla,0,0,0,65.67,-16.8,Lava,whole-rock,2,0,48.81,0.97,15.6,0,10.15,0,0.17,8.96,13.23,1.95,0.08,0.08,0,0,0,100,6.407411543,0.997885273
ExRow_772,KK142,Nicholson1991,NVZ,NNVZ,Krafla,Krafla,Krafla,Namafjall,Krafla,Krafla,0,0,0,65.67,-16.8,Lava,whole-rock,2,0,48.95,1.34,14.98,0,10.92,0,0.18,8.63,12.88,1.86,0.12,0.14,0,0,0,100,5.507382666,0.992545544
ExRow_774,KK20,Nicholson1991,NVZ,NNVZ,Krafla,Krafla,Krafla,Sandnabotnafjall,Krafla,Krafla,0,0,0,65.69,-16.75,Lava,whole-rock,2,0,51.22,1.14,14.44,0,10.71,0,0.2,7.6,12.18,2.11,0.28,0.11,0,0,0,99.99,1.863992841,0.865424566
ExRow_777,KK32,Nicholson1991,NVZ,NNVZ,Krafla,Krafla,Krafla,HyaloclastiteRidges1.15km3,Krafla,Krafla,0,0,0,65.78,-16.73,Lava,whole-rock,2,0,49.32,1.09,15.01,0,10.56,0,0.19,8.57,13.06,1.97,0.12,0.11,0,0,0,100,4.699439134,0.998958207
ExRow_785,9/07/2007,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Halar,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,49.11,1.72,15.22,0,11.17,0,0.18,8.05,12,2.21,0.16,0.17,0,0,0,99.99,5.7509883,0.875578726
ExRow_786,9/07/2008,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Halar,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,49.06,1.71,15.11,0,11.27,0,0.16,7.96,12.18,2.26,0.14,0.14,0,0,0,99.99,5.204002067,0.86411593
ExRow_787,9/07/2011,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Halar,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,49.29,1.7,15.05,0,10.84,0,0.15,8.15,12.52,2.02,0.14,0.14,0,0,0,100,4.638208234,0.826340289
ExRow_789,9/07/2015,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Halar,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,48.8,1.78,14.76,0,10.9,0,0.12,8.46,12.81,2.09,0.11,0.16,0,0,0,99.99,4.78072608,0.963386163
ExRow_790,5/07/2004,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.72,2.2,14.74,0,11.89,0,0.16,7.92,12.54,2.34,0.18,0.3,0,0,0,99.99,5.348103773,0.988988999
ExRow_791,5/07/2007,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.71,2.19,14.52,0,12.08,0,0.15,7.91,12.59,2.37,0.2,0.27,0,0,0,99.99,5.002859092,0.902380624
ExRow_792,7/07/2010,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.84,2.15,14.76,0,11.72,0,0.17,7.86,12.81,2.22,0.18,0.27,0,0,0,99.98,4.662430927,0.959661394
ExRow_793,7/07/2011,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,48.03,2.15,15.02,0,11.75,0,0.18,8.06,12.05,2.34,0.16,0.27,0,0,0,100.01,6.495504688,0.993938051
ExRow_794,8/07/2001,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,48.2,2.23,14.18,0,12.02,0,0.18,7.72,12.6,2.36,0.17,0.32,0,0,0,99.98,3.588524493,0.963539096
ExRow_795,8/07/2013,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.82,2.12,15.08,0,11.67,0,0.18,7.79,12.5,2.33,0.19,0.31,0,0,0,99.99,5.445481397,0.875414819
ExRow_796,30/07/2003,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,48.66,2.01,14.81,0,11.23,0,0.14,8.43,12.14,2.12,0.17,0.29,0,0,0,100,6.017219752,0.904469067
ExRow_797,1/08/2001,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.7,2.19,14.94,0,11.66,0,0.18,8.1,12.57,2.23,0.19,0.24,0,0,0,100,5.906691008,0.992554301
ExRow_798,1/08/2002,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BI,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.82,2.11,14.96,0,11.63,0,0.18,7.93,12.5,2.37,0.2,0.29,0,0,0,99.99,5.537374762,0.993783923
ExRow_799,2/07/2011,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BII,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,49.67,2.16,13.89,0,11.42,0,0.17,7.25,12.68,2.23,0.25,0.26,0,0,0,99.98,0.481736296,0.824330513
ExRow_804,2/07/2017,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BII,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,48.96,2.13,13.87,0,11.37,0,0.15,7.51,13.32,2.26,0.19,0.24,0,0,0,100,0.560093273,0.965518119
ExRow_807,8/07/2015,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,BII,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,49.94,1.98,14.12,0,11.06,0,0.17,7.48,12.61,2.14,0.22,0.27,0,0,0,99.99,1.158666853,0.804098713
ExRow_809,30/06/2001,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Seljahjalli,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,48.31,2.46,14.83,0,12.13,0,0.18,7.59,11.04,2.99,0.17,0.28,0,0,0,99.98,6.426108249,0.903208233
ExRow_810,30/06/2002,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Seljahjalli,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.95,2.45,14.66,0,12.54,0,0.19,7.58,11.86,2.3,0.18,0.27,0,0,0,99.98,5.623068132,0.949044812
ExRow_811,30/06/2003,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Seljahjalli,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.88,2.49,14.55,0,12.41,0,0.17,7.73,11.93,2.33,0.16,0.34,0,0,0,99.99,5.658094625,0.992847857
ExRow_812,30/06/2009,Schiellerup1995,NVZ,SNVZ,Fremrinamar,Fremrinamar,Seljahjalli,Blafjall,Fremrinamar,Fremrinamar,0,0,0,65.41,-17.04,Glass,glass,1,0,47.15,2.45,15.27,0,12.48,0,0.17,7.85,11.9,2.31,0.14,0.27,0,0,0,99.99,7.853541669,0.930756083
ExRow_832,HS-611,Sigurdsson1978,WVZ,WVZ,Hveravellir,Hveravellir,0,Sandkulufell,Hveravellir,Hveravellir,0,0,0,65,-19.64,Lava,whole-rock,2,0,47.04,1.56,15.24,0,13.62,0,0.23,7.94,11.91,2.18,0.15,0.11,0,0,0,99.98,9.165560923,0.986153037
ExRow_837,HS-604,Sigurdsson1978,WVZ,WVZ,Hveravellir,Hveravellir,0,Blafell,Hveravellir,Hveravellir,0,0,0,64.51,-19.81,Pillow,whole-rock,2,0,47.24,1.02,15.95,0,10.9,0,0.19,9.46,13.43,1.68,0.08,0.05,0,0,0,100,9.698351079,0.881694475
ExRow_847,IC17,Sigurdsson1978Kurz1985,WVZ,WVZ,Hveravellir,Hveravellir,0,Arnarbaeli,Hveravellir,Hveravellir,0,0,0,65.01,-19.58,Pillow,whole-rock,2,0,48.167,0.828,16.342,0,9.555,0,0.141,9.827,13.079,2.04,0.01,0.01,0,0,0,100,9.843579882,0.804805716
ExRow_870,RP86A,Gee,RVB,REP,Reykjanes,Svartsengi-Reykjanes,Lagafell_flow_ontop_of_pillows_SW_THorbjarnarfell,Lagafell,Reykjanes,Reykjanes,0,0,0,63.85,-22.45,Pillow,whole-rock,2,0,48.61,1.35,15.56,0,10.76,0,0.19,8.7,12.57,2.01,0.13,0.13,0,0,0,100.01,7.167891267,0.994709976
ExRow_872,RP5,Gee,WVZ,WVZ,,,Fiskidalsfjall_2_phi_pillow_from_nama_1km_NE_of_4_older_than_3_youger_than_4,Fiskidalsfjall,,,0,0,0,0,0,Pillow,whole-rock,2,0,49.2,1.53,15.13,0,11.26,0,0.2,8.15,12.15,2.03,0.19,0.15,0,0,0,99.99,5.69223545,0.92473547
ExRow_876,RP51A,Gee,RVB,REP,Reykjanes,Svartsengi-Reykjanes,Slaga_3phi_from_top,Slaga,Reykjanes,Reykjanes,0,0,0,63.85,-22.3,Pillow,whole-rock,2,0,48.63,1.59,15.04,0,10.47,0,0.19,8.8,12.83,2,0.27,0.18,0,0,0,100,5.757798892,0.800635801
ExRow_877,RP51B,Gee,RVB,REP,Reykjanes,Svartsengi-Reykjanes,Slaga_3phi_flow_from_ca_20m_below_51A,Slaga,Reykjanes,Reykjanes,0,0,0,63.85,-22.3,Pillow,whole-rock,2,0,48.58,1.56,15.09,0,10.48,0,0.19,8.86,12.85,1.96,0.25,0.18,0,0,0,100,6.018522374,0.813708115
ExRow_881,RP69E,Gee,RVB,REP,Krysuvik,Krysuvik,Keilir_loose_debris_almost_aphyric,Keilir,Krysuvik,Krysuvik,0,0,0,63.95,-22.02,Pillow,whole-rock,2,0,48.89,1.32,15.71,0,9.88,0,0.18,8.82,12.83,1.94,0.26,0.15,0,0,0,99.98,6.4074053,0.988972278
ExRow_882,RP69C,Gee,RVB,REP,Krysuvik,Krysuvik,Keilir_pillow_debris,Keilir,Krysuvik,Krysuvik,0,0,0,63.95,-22.02,Pillow,whole-rock,2,0,48.81,1.33,15.85,0,9.73,0,0.18,8.92,12.82,1.95,0.26,0.15,0,0,0,100,6.82185347,0.991621921
ExRow_885,RP49E,Gee,RVB,REP,Krysuvik,Krysuvik,Graenadyngja_E_side__flowlets_whitish_v_fine_grained_aphyric,0,Krysuvik,Krysuvik,0,0,0,63.92,-22.08,Glass,glass,1,0,49.25,1.77,14.54,0,11.79,0,0.21,7.58,12.33,2.08,0.23,0.22,0,0,0,100,3.456853945,0.807700839
ExRow_890,RP57B____1L,Gee,RVB,REP,Krysuvik,Krysuvik,Hrutafell_older_Lava_2phi,Hrutafell,Krysuvik,Krysuvik,0,0,0,63.93,-22.07,Glass,glass,1,0,49.31,1.06,14.99,0,10.65,0,0.2,8.57,13.21,1.86,0.05,0.1,0,0,0,100,4.614920916,0.972794833
ExRow_906,456712,Peate2009,RVB,REP,Brennisteinsfjoll,Brennisteinsfjoll,0,Stapafell,Brennisteinsfjoll,Brennisteinsfjoll,0,0,0,63.91,-22.53,Lava,whole-rock,2,0,47.86,1.88,14.92,0,11.32,0,0.19,8.39,12.93,2.02,0.27,0.2,0,0,0,99.98,5.679628785,0.933650922
ExRow_908,456749g - 1,Peate2009Brandon2007Nielsen2007Debaille2009Breddam2000,RVB,REP,Brennisteinsfjoll,Brennisteinsfjoll,0,Stapafell,Brennisteinsfjoll,Brennisteinsfjoll,0,0,0,63.91,-22.53,Glass,glass,1,0,48.47,1.78,15.01,0,10.33,0,0.24,8.38,12.45,2.13,0.27,0,0,0,0,99.05,5.243482079,0.980853099
